Date,City,Product,Category,Quantity,Unit Price,Total Sales,Channel
9-Nov-2024,Pune,Keyboard,Accessories,9,98283.44,884550.96,Online
12-Apr-2022,Pune,Smartphone,Mobiles,4,24226.90,96907.60,Online
22-Jan-2023,Hyderabad,Headphones,Audio,8,14542.57,116340.56,Retail Store
25-Jul-2023,Jaipur,Laptop,Computers,2,41958.52,83917.04,Online
18-Jun-2023,Bengaluru,LED TV,Television,7,72963.78,510746.46,Retail Store
19-Jul-2022,Bengaluru,Keyboard,Accessories,9,26686.50,240178.50,Retail Store
14-Dec-2023,Mumbai,Bluetooth Speaker,Audio,1,13538.39,13538.39,Online
25-Jun-2024,Mumbai,Smartphone,Mobiles,4,49357.33,197429.32,Online
15-May-2022,Bengaluru,Bluetooth Speaker,Audio,10,29780.77,297807.70,Online
26-Aug-2024,Hyderabad,Bluetooth Speaker,Audio,6,46684.94,280109.64,Retail Store
28-Apr-2024,Mumbai,LED TV,Television,4,17022.20,68088.80,Retail Store
10-Apr-2023,Jaipur,Laptop,Computers,4,47612.07,190448.28,Retail Store
3-May-2024,Mumbai,Smartphone,Mobiles,6,28512.33,171073.98,Online
4-Jan-2024,Pune,Smartphone,Mobiles,7,76654.33,536580.31,Retail Store
14-Jul-2023,Pune,Headphones,Audio,2,79882.70,159765.40,Retail Store
22-Dec-2024,Mumbai,LED TV,Television,8,87009.05,696072.40,Retail Store
22-Oct-2024,Pune,Smartwatch,Wearables,2,95521.06,191042.12,Online
19-Jan-2022,Mumbai,Laptop,Computers,2,74476.08,148952.16,Online
5-Apr-2022,Kolkata,Tablet,Tablets,7,15533.20,108732.40,Online
27-May-2023,Hyderabad,LED TV,Television,6,86085.94,516515.64,Online
7-May-2024,Delhi,Headphones,Audio,5,105807.80,529039.00,Retail Store
19-Apr-2023,Bengaluru,LED TV,Television,3,52522.43,157567.29,Online
29-May-2024,Kolkata,LED TV,Television,8,106955.01,855640.08,Retail Store
20-Dec-2022,Mumbai,Headphones,Audio,6,119899.68,719398.08,Retail Store
11-Jul-2023,Kolkata,Keyboard,Accessories,4,77133.07,308532.28,Online
26-Apr-2022,Jaipur,LED TV,Television,1,40809.31,40809.31,Online
22-Oct-2024,Pune,Headphones,Audio,8,58204.31,465634.48,Online
12-Mar-2024,Mumbai,Laptop,Computers,2,35687.13,71374.26,Retail Store
20-Jan-2023,Mumbai,Headphones,Audio,9,119117.60,1072058.40,Online
1-Jun-2022,Bengaluru,Tablet,Tablets,10,88075.25,880752.50,Retail Store
5-Jun-2022,Mumbai,Smartwatch,Wearables,3,19538.82,58616.46,Retail Store
29-Dec-2023,Hyderabad,Tablet,Tablets,4,17271.58,69086.32,Online
9-Oct-2023,Mumbai,Laptop,Computers,5,24116.45,120582.25,Online
22-Feb-2022,Mumbai,LED TV,Television,3,104630.59,313891.77,Retail Store
17-Dec-2023,Bengaluru,Tablet,Tablets,4,25652.55,102610.20,Retail Store
28-Jul-2023,Pune,Bluetooth Speaker,Audio,1,7775.58,7775.58,Retail Store
3-Jul-2024,Pune,Smartwatch,Wearables,5,39684.86,198424.30,Retail Store
15-Jan-2022,Chennai,Tablet,Tablets,2,48391.39,96782.78,Retail Store
25-Jan-2024,Hyderabad,LED TV,Television,5,9400.93,47004.65,Retail Store
2-Sep-2024,Chennai,LED TV,Television,4,93676.87,374707.48,Retail Store
10-Mar-2024,Chennai,Tablet,Tablets,7,45747.01,320229.07,Online
19-May-2023,Chennai,Laptop,Computers,9,67854.16,610687.44,Online
2-Apr-2024,Mumbai,Smartphone,Mobiles,7,64097.66,448683.62,Online
25-Jul-2024,Kolkata,LED TV,Television,7,6387.63,44713.41,Retail Store
30-Sep-2023,Jaipur,Headphones,Audio,1,26267.64,26267.64,Online
6-Jun-2022,Chennai,Smartwatch,Wearables,10,26006.35,260063.50,Retail Store
13-Feb-2023,Chennai,Headphones,Audio,10,53095.82,530958.20,Retail Store
15-Aug-2023,Hyderabad,Laptop,Computers,10,116506.36,1165063.60,Retail Store
22-Feb-2023,Chennai,LED TV,Television,7,46266.47,323865.29,Online
2-Sep-2023,Chennai,Laptop,Computers,2,53416.95,106833.90,Retail Store
7-Nov-2024,Jaipur,Laptop,Computers,4,68926.56,275706.24,Online
5-May-2023,Bengaluru,Laptop,Computers,4,37267.96,149071.84,Retail Store
21-Sep-2022,Hyderabad,Smartphone,Mobiles,8,46600.93,372807.44,Retail Store
24-Mar-2024,Pune,Keyboard,Accessories,7,90587.35,634111.45,Retail Store
27-Sep-2022,Pune,Smartwatch,Wearables,10,52798.37,527983.70,Online
2-May-2023,Kolkata,LED TV,Television,7,90614.97,634304.79,Online
21-Feb-2024,Hyderabad,Smartphone,Mobiles,2,7424.36,14848.72,Retail Store
13-May-2022,Pune,LED TV,Television,1,105517.49,105517.49,Online
12-Aug-2022,Delhi,Keyboard,Accessories,7,105463.95,738247.65,Retail Store
25-Jan-2024,Jaipur,Headphones,Audio,4,92900.39,371601.56,Retail Store
11-Jul-2023,Jaipur,Bluetooth Speaker,Audio,10,81800.37,818003.70,Retail Store
20-Oct-2023,Hyderabad,LED TV,Television,10,65305.35,653053.50,Online
9-May-2024,Kolkata,Bluetooth Speaker,Audio,2,94572.65,189145.30,Online
22-Oct-2024,Mumbai,Headphones,Audio,1,119151.62,119151.62,Retail Store
17-Oct-2023,Chennai,LED TV,Television,5,70644.17,353220.85,Online
13-Jul-2024,Hyderabad,Tablet,Tablets,4,66259.43,265037.72,Retail Store
31-May-2023,Hyderabad,Keyboard,Accessories,10,36598.50,365985.00,Retail Store
25-Mar-2023,Jaipur,Smartphone,Mobiles,1,103882.44,103882.44,Retail Store
18-Jul-2024,Bengaluru,Keyboard,Accessories,5,110161.52,550807.60,Retail Store
14-Aug-2024,Mumbai,Bluetooth Speaker,Audio,5,112621.77,563108.85,Retail Store
28-Jul-2024,Pune,Keyboard,Accessories,9,88683.99,798155.91,Online
27-Nov-2024,Kolkata,Smartwatch,Wearables,4,75774.39,303097.56,Retail Store
7-Jul-2023,Jaipur,Laptop,Computers,8,84569.41,676555.28,Retail Store
13-Apr-2024,Jaipur,Tablet,Tablets,5,59984.18,299920.90,Retail Store
11-Apr-2022,Chennai,LED TV,Television,10,61849.93,618499.30,Retail Store
26-Sep-2023,Bengaluru,Headphones,Audio,9,62342.78,561085.02,Online
25-Dec-2022,Kolkata,Smartwatch,Wearables,5,44099.19,220495.95,Retail Store
18-Mar-2022,Delhi,LED TV,Television,9,77598.07,698382.63,Online
14-Jul-2022,Pune,Smartwatch,Wearables,7,42950.72,300655.04,Online
24-Nov-2023,Pune,LED TV,Television,6,19979.23,119875.38,Online
28-Sep-2024,Delhi,Bluetooth Speaker,Audio,4,77257.43,309029.72,Online
22-Oct-2022,Kolkata,LED TV,Television,2,81607.38,163214.76,Retail Store
8-Jun-2024,Jaipur,Smartwatch,Wearables,2,86839.51,173679.02,Retail Store
5-Jan-2023,Pune,Smartwatch,Wearables,5,19763.63,98818.15,Retail Store
14-Jun-2022,Pune,LED TV,Television,7,94098.18,658687.26,Retail Store
24-Jul-2023,Hyderabad,Tablet,Tablets,7,31766.05,222362.35,Retail Store
12-Oct-2022,Chennai,LED TV,Television,2,95979.35,191958.70,Online
5-Jul-2022,Chennai,Headphones,Audio,9,113972.72,1025754.48,Online
9-Aug-2024,Hyderabad,Keyboard,Accessories,6,105383.38,632300.28,Retail Store
8-Nov-2024,Chennai,Laptop,Computers,2,27809.09,55618.18,Online
22-Jul-2022,Jaipur,Headphones,Audio,7,45735.03,320145.21,Retail Store
6-Nov-2023,Jaipur,Headphones,Audio,6,33090.58,198543.48,Retail Store
9-Oct-2022,Hyderabad,Keyboard,Accessories,8,76691.82,613534.56,Retail Store
27-Jul-2022,Chennai,Laptop,Computers,6,6424.00,38544.00,Retail Store
9-Mar-2023,Chennai,Laptop,Computers,3,84006.05,252018.15,Online
14-Jul-2022,Mumbai,Tablet,Tablets,4,113086.08,452344.32,Retail Store
11-Feb-2023,Bengaluru,Smartphone,Mobiles,6,69601.28,417607.68,Retail Store
2-Aug-2022,Mumbai,Keyboard,Accessories,2,45703.32,91406.64,Online
4-Jan-2022,Mumbai,Tablet,Tablets,8,16742.01,133936.08,Online
18-Jan-2022,Hyderabad,Headphones,Audio,4,91117.23,364468.92,Online
30-Sep-2023,Bengaluru,Headphones,Audio,10,40643.34,406433.40,Retail Store
6-May-2022,Chennai,Keyboard,Accessories,2,27389.54,54779.08,Retail Store
27-Feb-2023,Kolkata,Tablet,Tablets,9,44473.88,400264.92,Online
14-Sep-2022,Hyderabad,LED TV,Television,5,112980.22,564901.10,Online
22-Oct-2022,Delhi,Bluetooth Speaker,Audio,3,90078.42,270235.26,Online
30-Apr-2024,Kolkata,Keyboard,Accessories,2,66137.49,132274.98,Retail Store
30-Nov-2024,Mumbai,Keyboard,Accessories,7,6891.18,48238.26,Retail Store
9-Jul-2023,Bengaluru,Headphones,Audio,7,48886.56,342205.92,Online
16-Dec-2023,Delhi,Laptop,Computers,10,72434.92,724349.20,Online
18-Dec-2024,Kolkata,Smartwatch,Wearables,4,55918.64,223674.56,Retail Store
15-Jul-2024,Chennai,Tablet,Tablets,6,20430.33,122581.98,Online
5-Aug-2023,Mumbai,Tablet,Tablets,1,34462.28,34462.28,Retail Store
16-Feb-2024,Bengaluru,Smartphone,Mobiles,1,52148.87,52148.87,Retail Store
5-Jun-2024,Kolkata,Keyboard,Accessories,2,40949.01,81898.02,Online
5-Dec-2023,Pune,Smartwatch,Wearables,3,30189.87,90569.61,Retail Store
21-Dec-2023,Chennai,Bluetooth Speaker,Audio,3,65712.31,197136.93,Retail Store
3-Apr-2023,Kolkata,Bluetooth Speaker,Audio,10,68538.60,685386.00,Retail Store
20-Dec-2022,Kolkata,Tablet,Tablets,5,48259.48,241297.40,Retail Store
13-Aug-2023,Delhi,Smartwatch,Wearables,3,92255.11,276765.33,Retail Store
11-Aug-2024,Chennai,Tablet,Tablets,8,9039.00,72312.00,Retail Store
15-Jan-2023,Mumbai,Smartphone,Mobiles,9,60728.31,546554.79,Online
11-Jan-2024,Bengaluru,Laptop,Computers,6,78409.64,470457.84,Retail Store
30-Jan-2022,Bengaluru,Keyboard,Accessories,5,48885.13,244425.65,Online
19-Mar-2023,Kolkata,Smartwatch,Wearables,9,34594.10,311346.90,Online
2-Mar-2024,Pune,Laptop,Computers,2,70423.40,140846.80,Online
21-Feb-2024,Pune,Bluetooth Speaker,Audio,9,107554.23,967988.07,Online
9-May-2022,Chennai,LED TV,Television,8,92620.41,740963.28,Retail Store
29-Jan-2024,Bengaluru,Headphones,Audio,9,27631.97,248687.73,Online
12-Dec-2023,Bengaluru,Bluetooth Speaker,Audio,3,83969.62,251908.86,Retail Store
13-Jun-2024,Mumbai,Laptop,Computers,4,18987.54,75950.16,Online
21-Jul-2023,Jaipur,Keyboard,Accessories,1,33928.35,33928.35,Online
21-May-2023,Chennai,Laptop,Computers,3,15511.45,46534.35,Retail Store
31-Jan-2023,Mumbai,Tablet,Tablets,8,37398.77,299190.16,Online
31-Mar-2024,Delhi,Tablet,Tablets,1,118622.50,118622.50,Online
18-Aug-2023,Chennai,Headphones,Audio,9,54119.48,487075.32,Retail Store
3-Aug-2023,Hyderabad,Bluetooth Speaker,Audio,9,69940.81,629467.29,Retail Store
29-Oct-2024,Pune,Smartwatch,Wearables,3,19463.13,58389.39,Online
1-Nov-2023,Bengaluru,Headphones,Audio,7,101218.43,708529.01,Online
10-Mar-2024,Pune,Bluetooth Speaker,Audio,5,47531.21,237656.05,Retail Store
26-Dec-2023,Chennai,Laptop,Computers,5,105225.63,526128.15,Retail Store
2-Apr-2022,Jaipur,Keyboard,Accessories,10,42640.40,426404.00,Retail Store
10-Oct-2023,Chennai,Headphones,Audio,10,53456.01,534560.10,Online
7-Jan-2024,Kolkata,Tablet,Tablets,5,45602.74,228013.70,Retail Store
17-Oct-2022,Chennai,Laptop,Computers,8,95028.87,760230.96,Online
24-Mar-2024,Chennai,Bluetooth Speaker,Audio,3,76690.60,230071.80,Retail Store
10-Aug-2022,Chennai,Smartphone,Mobiles,1,46755.25,46755.25,Retail Store
28-Jul-2024,Jaipur,Laptop,Computers,4,118661.21,474644.84,Online
8-Jul-2024,Kolkata,Tablet,Tablets,10,92397.97,923979.70,Online
25-May-2024,Hyderabad,Keyboard,Accessories,9,63644.33,572798.97,Retail Store
3-Jun-2022,Pune,Bluetooth Speaker,Audio,5,16428.19,82140.95,Retail Store
25-Jun-2023,Pune,Bluetooth Speaker,Audio,7,81778.22,572447.54,Online
13-Aug-2024,Hyderabad,Smartphone,Mobiles,1,101824.13,101824.13,Online
23-Feb-2023,Delhi,Tablet,Tablets,9,52956.02,476604.18,Retail Store
8-Mar-2024,Chennai,Smartphone,Mobiles,5,18518.77,92593.85,Online
9-Jun-2023,Chennai,Headphones,Audio,3,62868.90,188606.70,Retail Store
30-Oct-2022,Mumbai,Headphones,Audio,9,49919.49,449275.41,Retail Store
7-Jul-2022,Chennai,Bluetooth Speaker,Audio,9,9477.84,85300.56,Online
28-Aug-2022,Jaipur,LED TV,Television,7,12790.37,89532.59,Online
23-Jun-2022,Bengaluru,Laptop,Computers,10,114328.27,1143282.70,Retail Store
11-Mar-2024,Pune,Headphones,Audio,3,112934.69,338804.07,Retail Store
4-Feb-2023,Pune,Tablet,Tablets,5,60545.11,302725.55,Online
26-May-2022,Bengaluru,Headphones,Audio,3,37099.99,111299.97,Online
13-May-2023,Bengaluru,Headphones,Audio,9,89210.95,802898.55,Online
2-Jan-2023,Kolkata,Smartwatch,Wearables,1,63996.82,63996.82,Retail Store
24-Mar-2024,Kolkata,Keyboard,Accessories,2,74237.64,148475.28,Retail Store
8-Jan-2024,Chennai,Headphones,Audio,5,76355.14,381775.70,Online
21-Jun-2024,Jaipur,Bluetooth Speaker,Audio,8,15034.79,120278.32,Retail Store
28-Jan-2023,Mumbai,Bluetooth Speaker,Audio,3,19955.40,59866.20,Online
15-Nov-2024,Jaipur,Laptop,Computers,4,60992.49,243969.96,Online
14-May-2023,Bengaluru,Bluetooth Speaker,Audio,3,13710.74,41132.22,Retail Store
18-Jul-2024,Jaipur,Bluetooth Speaker,Audio,5,12734.41,63672.05,Retail Store
15-Apr-2024,Kolkata,Smartwatch,Wearables,10,104707.73,1047077.30,Online
20-Apr-2022,Pune,Keyboard,Accessories,8,66286.30,530290.40,Online
21-May-2024,Hyderabad,Tablet,Tablets,3,88074.66,264223.98,Online
20-Oct-2024,Pune,Tablet,Tablets,1,114896.08,114896.08,Retail Store
7-Mar-2023,Delhi,Laptop,Computers,6,18691.50,112149.00,Retail Store
24-Sep-2022,Mumbai,Keyboard,Accessories,8,20658.96,165271.68,Online
3-Feb-2022,Pune,Tablet,Tablets,5,9633.83,48169.15,Online
2-Nov-2022,Hyderabad,Tablet,Tablets,9,88293.33,794639.97,Online
18-Sep-2023,Pune,Tablet,Tablets,1,119440.65,119440.65,Retail Store
3-Mar-2023,Chennai,Smartphone,Mobiles,1,83849.03,83849.03,Online
13-Feb-2023,Hyderabad,Bluetooth Speaker,Audio,4,39029.87,156119.48,Online
9-Aug-2022,Hyderabad,Smartphone,Mobiles,1,42057.13,42057.13,Retail Store
30-Jun-2024,Kolkata,Keyboard,Accessories,8,6460.85,51686.80,Online
3-Jan-2024,Kolkata,Smartphone,Mobiles,7,85757.23,600300.61,Retail Store
13-Nov-2024,Hyderabad,Laptop,Computers,5,94808.51,474042.55,Online
27-May-2022,Kolkata,Tablet,Tablets,9,37909.05,341181.45,Online
28-Jun-2023,Pune,Laptop,Computers,5,58720.80,293604.00,Online
18-Nov-2024,Delhi,Smartphone,Mobiles,8,86839.85,694718.80,Retail Store
2-Nov-2023,Chennai,Tablet,Tablets,10,55126.18,551261.80,Online
10-Dec-2022,Bengaluru,LED TV,Television,8,79581.41,636651.28,Retail Store
12-Feb-2022,Delhi,Laptop,Computers,6,99813.57,598881.42,Online
2-Aug-2024,Bengaluru,LED TV,Television,5,75653.40,378267.00,Online
4-Oct-2023,Chennai,Laptop,Computers,3,34116.89,102350.67,Online
31-Jul-2024,Delhi,Keyboard,Accessories,2,45975.32,91950.64,Online
26-Jan-2023,Delhi,LED TV,Television,4,24213.32,96853.28,Online
20-Apr-2022,Delhi,Keyboard,Accessories,7,70424.15,492969.05,Retail Store
12-Jul-2022,Jaipur,Laptop,Computers,3,88602.27,265806.81,Retail Store
9-Jan-2023,Pune,Tablet,Tablets,8,8726.36,69810.88,Online
20-Jul-2023,Chennai,Headphones,Audio,4,25120.20,100480.80,Online
11-Oct-2024,Mumbai,Tablet,Tablets,10,24509.48,245094.80,Online
21-Oct-2022,Mumbai,Tablet,Tablets,10,26453.83,264538.30,Online
26-Nov-2023,Chennai,Headphones,Audio,10,26416.91,264169.10,Retail Store
3-Feb-2023,Bengaluru,Keyboard,Accessories,8,84662.93,677303.44,Retail Store
8-Jan-2024,Bengaluru,Smartphone,Mobiles,6,81316.22,487897.32,Online
29-Dec-2022,Pune,Tablet,Tablets,8,84091.38,672731.04,Online
4-Apr-2022,Delhi,LED TV,Television,5,39166.49,195832.45,Online
28-Feb-2022,Kolkata,Laptop,Computers,10,76536.23,765362.30,Retail Store
8-Jun-2023,Pune,Smartwatch,Wearables,9,100776.82,906991.38,Online
2-Jun-2023,Chennai,LED TV,Television,7,71356.04,499492.28,Retail Store
1-Aug-2024,Chennai,Headphones,Audio,6,12292.76,73756.56,Online
8-Mar-2023,Hyderabad,Keyboard,Accessories,1,115932.33,115932.33,Retail Store
3-Sep-2024,Bengaluru,Tablet,Tablets,6,25702.08,154212.48,Online
24-Aug-2024,Hyderabad,Bluetooth Speaker,Audio,4,75731.20,302924.80,Retail Store
1-Oct-2024,Jaipur,Smartwatch,Wearables,7,43994.23,307959.61,Retail Store
9-Jan-2024,Hyderabad,Bluetooth Speaker,Audio,4,19068.70,76274.80,Online
18-Dec-2024,Hyderabad,Headphones,Audio,9,56617.14,509554.26,Online
14-Jan-2024,Jaipur,Smartwatch,Wearables,3,12732.36,38197.08,Retail Store
16-Dec-2023,Kolkata,Keyboard,Accessories,4,67122.90,268491.60,Retail Store
26-May-2023,Kolkata,Keyboard,Accessories,1,26965.79,26965.79,Online
27-Mar-2024,Chennai,Headphones,Audio,7,35618.15,249327.05,Retail Store
20-Mar-2024,Delhi,LED TV,Television,3,116939.89,350819.67,Retail Store
27-Feb-2023,Chennai,Laptop,Computers,8,71617.79,572942.32,Online
15-Sep-2022,Chennai,Laptop,Computers,8,93001.05,744008.40,Retail Store
12-Aug-2024,Pune,Headphones,Audio,5,96950.10,484750.50,Retail Store
24-Mar-2024,Mumbai,Laptop,Computers,3,112779.77,338339.31,Online
30-Apr-2022,Kolkata,Bluetooth Speaker,Audio,9,53758.79,483829.11,Retail Store
1-May-2022,Hyderabad,Keyboard,Accessories,3,89568.46,268705.38,Online
3-Jun-2022,Delhi,Smartphone,Mobiles,7,115625.54,809378.78,Retail Store
15-Oct-2023,Bengaluru,Laptop,Computers,8,37400.30,299202.40,Retail Store
8-May-2024,Jaipur,Smartwatch,Wearables,4,57830.84,231323.36,Online
13-Feb-2023,Jaipur,Tablet,Tablets,10,52209.66,522096.60,Retail Store
24-Jul-2024,Hyderabad,Bluetooth Speaker,Audio,10,49835.83,498358.30,Retail Store
21-Nov-2023,Pune,Keyboard,Accessories,7,109907.14,769349.98,Online
30-Dec-2023,Bengaluru,Smartphone,Mobiles,4,17748.95,70995.80,Online
4-Dec-2023,Jaipur,Keyboard,Accessories,8,100980.98,807847.84,Online
2-Oct-2023,Mumbai,LED TV,Television,1,107039.42,107039.42,Online
24-Oct-2023,Hyderabad,Tablet,Tablets,4,95067.50,380270.00,Online
22-Jun-2023,Jaipur,LED TV,Television,5,74181.71,370908.55,Retail Store
27-Jul-2022,Pune,Smartphone,Mobiles,9,64318.50,578866.50,Online
26-Jun-2023,Mumbai,LED TV,Television,4,110968.79,443875.16,Online
8-Feb-2023,Chennai,Headphones,Audio,2,66503.42,133006.84,Online
11-Nov-2023,Delhi,Smartphone,Mobiles,8,113753.52,910028.16,Online
25-Jan-2022,Delhi,Bluetooth Speaker,Audio,4,87599.95,350399.80,Retail Store
10-May-2024,Jaipur,Bluetooth Speaker,Audio,5,7766.03,38830.15,Retail Store
18-Dec-2023,Kolkata,LED TV,Television,2,32378.47,64756.94,Retail Store
26-Jun-2023,Jaipur,Headphones,Audio,7,96040.10,672280.70,Online
24-Jan-2022,Jaipur,Smartphone,Mobiles,7,109634.46,767441.22,Retail Store
26-Nov-2022,Hyderabad,Smartwatch,Wearables,8,119713.56,957708.48,Online
3-Nov-2022,Delhi,Headphones,Audio,1,118714.10,118714.10,Online
4-Jan-2023,Jaipur,Tablet,Tablets,2,12622.31,25244.62,Retail Store
12-Nov-2023,Mumbai,Smartphone,Mobiles,6,51064.17,306385.02,Online
14-Nov-2024,Jaipur,Tablet,Tablets,2,68786.73,137573.46,Retail Store
6-Dec-2022,Jaipur,Bluetooth Speaker,Audio,1,79935.11,79935.11,Retail Store
28-Apr-2023,Pune,Smartwatch,Wearables,5,27941.33,139706.65,Retail Store
24-May-2023,Jaipur,Smartphone,Mobiles,9,115103.59,1035932.31,Online
8-Dec-2023,Delhi,Smartphone,Mobiles,10,7518.01,75180.10,Online
19-Jan-2022,Bengaluru,Headphones,Audio,8,8190.52,65524.16,Online
3-May-2022,Hyderabad,Headphones,Audio,1,89141.46,89141.46,Online
21-Aug-2024,Kolkata,LED TV,Television,9,24173.22,217558.98,Online
26-Feb-2024,Hyderabad,Keyboard,Accessories,6,32387.61,194325.66,Retail Store
31-May-2022,Hyderabad,LED TV,Television,1,93806.46,93806.46,Retail Store
5-May-2022,Bengaluru,Bluetooth Speaker,Audio,7,71788.65,502520.55,Online
18-Jan-2022,Hyderabad,Smartphone,Mobiles,9,104657.60,941918.40,Online
22-Oct-2024,Chennai,Laptop,Computers,5,68898.00,344490.00,Retail Store
7-Sep-2022,Kolkata,Bluetooth Speaker,Audio,7,87710.04,613970.28,Online
21-May-2022,Chennai,Laptop,Computers,2,67925.45,135850.90,Retail Store
17-Jul-2022,Jaipur,Smartwatch,Wearables,4,110950.09,443800.36,Retail Store
4-Jul-2023,Delhi,Keyboard,Accessories,10,26061.75,260617.50,Online
16-Oct-2024,Jaipur,Smartwatch,Wearables,5,40868.95,204344.75,Retail Store
29-Mar-2022,Hyderabad,Bluetooth Speaker,Audio,7,73963.19,517742.33,Retail Store
30-Oct-2024,Kolkata,LED TV,Television,8,100761.37,806090.96,Online
11-Apr-2023,Delhi,Smartwatch,Wearables,3,45783.13,137349.39,Online
11-Dec-2022,Pune,Keyboard,Accessories,6,43589.54,261537.24,Online
15-Mar-2022,Pune,Tablet,Tablets,4,26858.56,107434.24,Online
6-Oct-2023,Chennai,Bluetooth Speaker,Audio,1,61951.18,61951.18,Online
17-Feb-2024,Mumbai,Laptop,Computers,9,50426.54,453838.86,Retail Store
14-Sep-2023,Mumbai,Bluetooth Speaker,Audio,1,70933.97,70933.97,Online
2-Dec-2024,Delhi,LED TV,Television,5,69129.08,345645.40,Online
18-Nov-2023,Delhi,Headphones,Audio,6,94555.62,567333.72,Online
21-Nov-2022,Kolkata,Headphones,Audio,4,46242.88,184971.52,Online
29-Aug-2023,Hyderabad,Headphones,Audio,6,114211.93,685271.58,Online
26-Mar-2023,Mumbai,Bluetooth Speaker,Audio,8,22281.59,178252.72,Retail Store
18-Jan-2024,Bengaluru,Bluetooth Speaker,Audio,7,85821.54,600750.78,Online
13-Feb-2024,Delhi,Headphones,Audio,2,102689.76,205379.52,Online
24-Oct-2023,Bengaluru,Bluetooth Speaker,Audio,4,93333.90,373335.60,Retail Store
13-Nov-2024,Chennai,Headphones,Audio,8,25466.22,203729.76,Retail Store
23-Feb-2023,Delhi,Smartwatch,Wearables,3,114682.38,344047.14,Online
30-Nov-2022,Hyderabad,Laptop,Computers,8,20610.40,164883.20,Retail Store
22-Mar-2023,Mumbai,Laptop,Computers,10,59890.30,598903.00,Retail Store
2-Dec-2024,Kolkata,Keyboard,Accessories,10,82068.55,820685.50,Retail Store
29-Nov-2024,Delhi,Keyboard,Accessories,7,6950.98,48656.86,Retail Store
13-Mar-2022,Delhi,Tablet,Tablets,3,49589.35,148768.05,Online
5-Sep-2023,Mumbai,Bluetooth Speaker,Audio,9,88915.61,800240.49,Online
8-Nov-2024,Kolkata,Bluetooth Speaker,Audio,10,38222.31,382223.10,Online
11-Aug-2023,Pune,Keyboard,Accessories,2,64878.37,129756.74,Online
14-Jan-2023,Hyderabad,Bluetooth Speaker,Audio,9,82776.29,744986.61,Online
24-Oct-2024,Hyderabad,Keyboard,Accessories,4,116570.60,466282.40,Online
2-May-2023,Pune,Bluetooth Speaker,Audio,2,17958.51,35917.02,Retail Store
23-May-2024,Pune,Laptop,Computers,8,76611.21,612889.68,Online
31-Mar-2024,Delhi,Keyboard,Accessories,1,39739.34,39739.34,Retail Store
13-Jan-2023,Kolkata,Bluetooth Speaker,Audio,6,60232.12,361392.72,Retail Store
19-Jun-2024,Mumbai,Smartwatch,Wearables,2,55576.96,111153.92,Retail Store
23-Feb-2024,Mumbai,Laptop,Computers,3,100842.07,302526.21,Online
18-Feb-2023,Bengaluru,Laptop,Computers,10,102744.14,1027441.40,Retail Store
9-Jun-2023,Kolkata,LED TV,Television,10,107421.51,1074215.10,Online
