OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,Delivery_days,CurrencyCode,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Discount Applied,Unit Cost(In USD),Unit Price(in USD),USD_rate,Unit_priceinINR,Unit_costinINR
SO - 0006567,In-Store,WARE-NMK1003,10-Mar-2020,6-Jul-2020,18-Jul-2020,22-Jul-2020,4,USD,6,18,139,9,4,0.075,756.16,"1,145.70",88,100821.6,66542.08
SO - 0006568,Wholesale,WARE-NMK1003,10-Mar-2020,6-Jul-2020,21-Jul-2020,22-Jul-2020,1,USD,26,26,125,9,4,0.075,194.64,234.5,88,20636,17128.32
SO - 0006569,Distributor,WARE-PUJ1005,10-Mar-2020,6-Jul-2020,2-Aug-2020,6-Aug-2020,4,USD,23,6,304,36,2,0.1,353.76,884.4,88,77827.2,31130.88
SO - 0006570,Distributor,WARE-NBV1002,10-Mar-2020,6-Jul-2020,26-Jul-2020,31-Jul-2020,5,USD,23,26,64,23,3,0.075,713.35,"1,132.30",88,99642.4,62774.8
SO - 0006571,Online,WARE-MKL1006,10-Mar-2020,6-Jul-2020,2-Aug-2020,3-Aug-2020,1,USD,14,21,331,14,1,0.15,"2,423.59","3,973.10",88,349632.8,213275.92
SO - 0006572,Online,WARE-PUJ1005,10-Mar-2020,6-Jul-2020,29-Jul-2020,2-Aug-2020,4,USD,19,15,316,35,6,0.1,757.77,971.5,88,85492,66683.76
SO - 0006573,Distributor,WARE-NMK1003,10-Mar-2020,6-Jul-2020,16-Jul-2020,26-Jul-2020,10,USD,25,10,95,37,4,0.15,"2,067.29","2,432.10",88,214024.8,181921.52
SO - 0006574,Online,WARE-NBV1002,10-Mar-2020,7-Jul-2020,11-Jul-2020,13-Jul-2020,2,USD,20,18,61,29,3,0.05,"1,390.92","3,477.30",88,306002.4,122400.96
SO - 0006575,Distributor,WARE-NMK1003,10-Mar-2020,7-Jul-2020,2-Aug-2020,9-Aug-2020,7,USD,24,42,120,31,1,0.4,"2,251.20","2,680.00",88,235840,198105.6
SO - 0006576,Distributor,WARE-UHY1004,10-Mar-2020,7-Jul-2020,10-Jul-2020,19-Jul-2020,9,USD,21,26,237,31,5,0.05,"3,615.19","5,239.40",88,461067.2,318136.72
SO - 0006577,In-Store,WARE-MKL1006,10-Mar-2020,7-Jul-2020,1-Aug-2020,10-Aug-2020,9,USD,11,18,359,15,5,0.05,"5,183.12","6,478.90",88,570143.2,456114.56
SO - 0006578,In-Store,WARE-XYS1001,10-Mar-2020,7-Jul-2020,16-Jul-2020,24-Jul-2020,8,USD,7,28,18,23,7,0.05,761.12,"1,072.00",88,94336,66978.56
SO - 0006579,Online,WARE-PUJ1005,10-Mar-2020,7-Jul-2020,13-Jul-2020,19-Jul-2020,6,USD,12,30,296,42,5,0.3,"1,047.88","2,278.00",88,200464,92213.44
SO - 0006580,Distributor,WARE-XYS1001,10-Mar-2020,7-Jul-2020,25-Jul-2020,1-Aug-2020,7,USD,24,26,17,31,4,0.3,"2,189.56","2,881.00",88,253528,192681.28
SO - 0006581,Wholesale,WARE-NMK1003,10-Mar-2020,7-Jul-2020,12-Jul-2020,22-Jul-2020,10,USD,28,42,178,22,5,0.15,670.07,917.9,88,80775.2,58966.16
SO - 0006582,Wholesale,WARE-UHY1004,10-Mar-2020,7-Jul-2020,18-Jul-2020,21-Jul-2020,3,USD,27,6,232,41,7,0.15,"1,093.44","1,822.40",88,160371.2,96222.72
SO - 0006583,Distributor,WARE-MKL1006,10-Mar-2020,8-Jul-2020,1-Aug-2020,11-Aug-2020,10,USD,24,9,366,23,7,0.05,771.04,"1,835.80",88,161550.4,67851.52
SO - 0006584,In-Store,WARE-MKL1006,10-Mar-2020,8-Jul-2020,18-Jul-2020,26-Jul-2020,8,USD,1,8,337,38,1,0.2,"1,839.55","2,787.20",88,245273.6,161880.4
SO - 0006585,In-Store,WARE-PUJ1005,10-Mar-2020,8-Jul-2020,28-Jul-2020,31-Jul-2020,3,USD,10,45,291,15,1,0.05,"2,215.36","2,606.30",88,229354.4,194951.68
SO - 0006586,Online,WARE-NBV1002,10-Mar-2020,8-Jul-2020,15-Jul-2020,18-Jul-2020,3,USD,15,3,69,27,8,0.05,420.29,"1,025.10",88,90208.8,36985.52
SO - 0006587,Online,WARE-XYS1001,10-Mar-2020,8-Jul-2020,3-Aug-2020,12-Aug-2020,9,USD,15,10,48,41,1,0.075,110.75,194.3,88,17098.4,9746
SO - 0006588,In-Store,WARE-NMK1003,10-Mar-2020,8-Jul-2020,4-Aug-2020,13-Aug-2020,9,USD,7,49,136,23,1,0.05,"3,761.78","5,614.60",88,494084.8,331036.64
SO - 0006589,In-Store,WARE-XYS1001,10-Mar-2020,8-Jul-2020,19-Jul-2020,22-Jul-2020,3,USD,9,10,48,4,4,0.075,"1,423.35","3,028.40",88,266499.2,125254.8
SO - 0006590,Distributor,WARE-NMK1003,10-Mar-2020,8-Jul-2020,18-Jul-2020,28-Jul-2020,10,USD,25,15,131,1,1,0.05,81.61,194.3,88,17098.4,7181.68
SO - 0006591,Distributor,WARE-NMK1003,10-Mar-2020,8-Jul-2020,4-Aug-2020,9-Aug-2020,5,USD,24,18,128,27,3,0.1,"1,031.80","2,345.00",88,206360,90798.4
SO - 0006592,In-Store,WARE-PUJ1005,10-Mar-2020,8-Jul-2020,20-Jul-2020,28-Jul-2020,8,USD,8,5,292,27,6,0.075,"1,211.43","1,922.90",88,169215.2,106605.84
SO - 0006593,Online,WARE-PUJ1005,10-Mar-2020,9-Jul-2020,23-Jul-2020,27-Jul-2020,4,USD,15,13,323,24,7,0.05,145.79,214.4,88,18867.2,12829.52
SO - 0006594,Distributor,WARE-NMK1003,10-Mar-2020,9-Jul-2020,27-Jul-2020,31-Jul-2020,4,USD,22,1,105,2,6,0.1,"2,076.73","3,845.80",88,338430.4,182752.24
SO - 0006595,Wholesale,WARE-NMK1003,10-Mar-2020,9-Jul-2020,26-Jul-2020,3-Aug-2020,8,USD,28,34,101,41,1,0.1,648.02,"1,045.20",88,91977.6,57025.76
SO - 0006596,Online,WARE-XYS1001,10-Mar-2020,9-Jul-2020,19-Jul-2020,28-Jul-2020,9,USD,18,41,47,40,8,0.075,"1,980.86","2,445.50",88,215204,174315.68
SO - 0006597,In-Store,WARE-PUJ1005,10-Mar-2020,9-Jul-2020,14-Jul-2020,16-Jul-2020,2,USD,3,19,294,23,6,0.05,"1,538.32","1,922.90",88,169215.2,135372.16
SO - 0006598,In-Store,WARE-XYS1001,10-Mar-2020,9-Jul-2020,30-Jul-2020,8-Aug-2020,9,USD,10,9,6,1,1,0.2,540.02,871,88,76648,47521.76
SO - 0006599,Distributor,WARE-PUJ1005,10-Mar-2020,9-Jul-2020,22-Jul-2020,24-Jul-2020,2,USD,22,47,311,21,4,0.075,"1,207.21","1,916.20",88,168625.6,106234.48
SO - 0006600,In-Store,WARE-NMK1003,10-Mar-2020,9-Jul-2020,4-Aug-2020,8-Aug-2020,4,USD,2,4,133,36,5,0.075,"2,591.29","3,926.20",88,345505.6,228033.52
SO - 0006601,Online,WARE-NMK1003,10-Mar-2020,9-Jul-2020,12-Jul-2020,18-Jul-2020,6,USD,19,34,174,45,4,0.075,"3,133.46","3,966.40",88,349043.2,275744.48
SO - 0006602,In-Store,WARE-XYS1001,10-Mar-2020,9-Jul-2020,13-Jul-2020,17-Jul-2020,4,USD,5,10,45,8,8,0.075,"1,410.48","1,855.90",88,163319.2,124122.24
SO - 0006603,Distributor,WARE-NMK1003,10-Mar-2020,10-Jul-2020,27-Jul-2020,2-Aug-2020,6,USD,21,18,148,24,4,0.2,"1,795.80","3,664.90",88,322511.2,158030.4
SO - 0006604,In-Store,WARE-NMK1003,10-Mar-2020,10-Jul-2020,23-Jul-2020,30-Jul-2020,7,USD,1,25,117,18,7,0.075,"1,632.12","1,943.00",88,170984,143626.56
SO - 0006605,Online,WARE-MKL1006,10-Mar-2020,10-Jul-2020,1-Aug-2020,7-Aug-2020,6,USD,20,22,367,4,5,0.1,"1,786.49","2,706.80",88,238198.4,157211.12
SO - 0006606,Online,WARE-UHY1004,10-Mar-2020,10-Jul-2020,22-Jul-2020,25-Jul-2020,3,USD,15,3,225,6,7,0.075,823.3,"1,715.20",88,150937.6,72450.4
SO - 0006607,Online,WARE-MKL1006,10-Mar-2020,10-Jul-2020,30-Jul-2020,8-Aug-2020,9,USD,14,32,362,43,6,0.2,"1,113.27","1,795.60",88,158012.8,97967.76
SO - 0006608,Online,WARE-UHY1004,10-Mar-2020,10-Jul-2020,5-Aug-2020,6-Aug-2020,1,USD,15,22,241,26,3,0.05,"1,003.39","1,286.40",88,113203.2,88298.32
SO - 0006609,Wholesale,WARE-MKL1006,10-Mar-2020,10-Jul-2020,27-Jul-2020,4-Aug-2020,8,USD,28,34,351,27,3,0.05,"1,103.42","2,566.10",88,225816.8,97100.96
SO - 0006610,Online,WARE-XYS1001,10-Mar-2020,11-Jul-2020,6-Aug-2020,16-Aug-2020,10,USD,18,26,20,37,8,0.1,795.96,"1,105.50",88,97284,70044.48
SO - 0006611,Online,WARE-MKL1006,10-Mar-2020,11-Jul-2020,4-Aug-2020,9-Aug-2020,5,USD,17,1,348,39,1,0.05,98.49,201,88,17688,8667.12
SO - 0006612,In-Store,WARE-XYS1001,10-Mar-2020,11-Jul-2020,29-Jul-2020,6-Aug-2020,8,USD,7,18,54,20,4,0.1,"1,933.69","3,946.30",88,347274.4,170164.72
SO - 0006613,In-Store,WARE-UHY1004,10-Mar-2020,11-Jul-2020,14-Jul-2020,23-Jul-2020,9,USD,9,49,224,18,2,0.05,645.81,"1,025.10",88,90208.8,56831.28
SO - 0006614,Online,WARE-MKL1006,10-Mar-2020,11-Jul-2020,30-Jul-2020,7-Aug-2020,8,USD,17,32,360,17,6,0.05,"1,562.98","1,929.60",88,169804.8,137542.24
SO - 0006615,In-Store,WARE-PUJ1005,10-Mar-2020,11-Jul-2020,18-Jul-2020,26-Jul-2020,8,USD,3,42,280,19,1,0.15,"2,925.35","5,132.20",88,451633.6,257430.8
SO - 0006616,Distributor,WARE-NBV1002,10-Mar-2020,11-Jul-2020,22-Jul-2020,30-Jul-2020,8,USD,22,28,64,4,6,0.075,"2,720.20","3,886.00",88,341968,239377.6
SO - 0006617,Online,WARE-NMK1003,10-Mar-2020,11-Jul-2020,18-Jul-2020,21-Jul-2020,3,USD,18,28,130,27,3,0.3,"2,568.51","4,013.30",88,353170.4,226028.88
SO - 0006618,In-Store,WARE-NMK1003,10-Mar-2020,11-Jul-2020,3-Aug-2020,12-Aug-2020,9,USD,5,29,190,34,5,0.075,"2,079.95","2,666.60",88,234660.8,183035.6
SO - 0006619,In-Store,WARE-XYS1001,10-Mar-2020,11-Jul-2020,6-Aug-2020,12-Aug-2020,6,USD,2,12,40,39,5,0.05,"1,397.62","1,996.60",88,175700.8,122990.56
SO - 0006620,In-Store,WARE-NMK1003,10-Mar-2020,11-Jul-2020,13-Jul-2020,23-Jul-2020,10,USD,8,50,191,23,8,0.1,770.63,"1,085.40",88,95515.2,67815.44
SO - 0006621,In-Store,WARE-NMK1003,10-Mar-2020,11-Jul-2020,19-Jul-2020,28-Jul-2020,9,USD,7,30,153,21,6,0.075,675.36,"1,688.40",88,148579.2,59431.68
SO - 0006622,In-Store,WARE-NMK1003,10-Mar-2020,12-Jul-2020,26-Jul-2020,27-Jul-2020,1,USD,2,28,103,46,4,0.075,475.37,"1,105.50",88,97284,41832.56
SO - 0006623,Online,WARE-NBV1002,10-Mar-2020,12-Jul-2020,9-Aug-2020,14-Aug-2020,5,USD,16,3,73,28,1,0.2,"1,929.60","3,859.20",88,339609.6,169804.8
SO - 0006624,In-Store,WARE-NMK1003,10-Mar-2020,12-Jul-2020,3-Aug-2020,5-Aug-2020,2,USD,11,22,132,37,4,0.1,608.76,"1,031.80",88,90798.4,53570.88
SO - 0006625,In-Store,WARE-PUJ1005,10-Mar-2020,12-Jul-2020,18-Jul-2020,25-Jul-2020,7,USD,8,44,303,46,1,0.1,877.03,"1,139.00",88,100232,77178.64
SO - 0006626,In-Store,WARE-NMK1003,10-Mar-2020,12-Jul-2020,1-Aug-2020,11-Aug-2020,10,USD,11,10,191,14,4,0.05,988.92,"2,472.30",88,217562.4,87024.96
SO - 0006627,Online,WARE-NMK1003,10-Mar-2020,12-Jul-2020,18-Jul-2020,20-Jul-2020,2,USD,20,3,129,47,1,0.075,875.29,"1,232.80",88,108486.4,77025.52
SO - 0006628,In-Store,WARE-NMK1003,10-Mar-2020,12-Jul-2020,20-Jul-2020,27-Jul-2020,7,USD,1,44,201,31,5,0.1,727.22,"1,085.40",88,95515.2,63995.36
SO - 0006629,Online,WARE-UHY1004,10-Mar-2020,12-Jul-2020,29-Jul-2020,30-Jul-2020,1,USD,15,23,217,20,8,0.15,"1,581.20","3,953.00",88,347864,139145.6
SO - 0006630,In-Store,WARE-NMK1003,10-Mar-2020,12-Jul-2020,4-Aug-2020,6-Aug-2020,2,USD,9,49,185,1,2,0.15,"2,198.81","3,604.60",88,317204.8,193495.28
SO - 0006631,In-Store,WARE-PUJ1005,10-Mar-2020,13-Jul-2020,25-Jul-2020,1-Aug-2020,7,USD,5,21,303,42,6,0.075,"1,466.63","2,666.60",88,234660.8,129063.44
SO - 0006632,In-Store,WARE-XYS1001,10-Mar-2020,13-Jul-2020,21-Jul-2020,22-Jul-2020,1,USD,1,7,41,3,4,0.1,"2,954.70","3,939.60",88,346684.8,260013.6
SO - 0006633,Online,WARE-NBV1002,10-Mar-2020,13-Jul-2020,10-Aug-2020,17-Aug-2020,7,USD,12,48,64,10,7,0.075,"2,102.19","3,966.40",88,349043.2,184992.72
SO - 0006634,In-Store,WARE-XYS1001,10-Mar-2020,13-Jul-2020,17-Jul-2020,23-Jul-2020,6,USD,2,48,57,43,4,0.15,"1,698.05","2,653.20",88,233481.6,149428.4
SO - 0006635,Online,WARE-MKL1006,10-Mar-2020,13-Jul-2020,4-Aug-2020,12-Aug-2020,8,USD,19,18,330,35,8,0.05,748.52,984.9,88,86671.2,65869.76
SO - 0006636,Online,WARE-XYS1001,10-Mar-2020,13-Jul-2020,20-Jul-2020,26-Jul-2020,6,USD,15,40,15,9,8,0.075,178.49,241.2,88,21225.6,15707.12
SO - 0006637,In-Store,WARE-NBV1002,10-Mar-2020,13-Jul-2020,8-Aug-2020,14-Aug-2020,6,USD,10,34,69,4,8,0.05,"1,401.37","2,224.40",88,195747.2,123320.56
SO - 0006638,In-Store,WARE-MKL1006,10-Mar-2020,13-Jul-2020,18-Jul-2020,22-Jul-2020,4,USD,4,46,353,39,3,0.05,680.99,"1,031.80",88,90798.4,59927.12
SO - 0006639,In-Store,WARE-NBV1002,10-Mar-2020,13-Jul-2020,6-Aug-2020,9-Aug-2020,3,USD,1,10,71,40,4,0.05,717.57,"1,025.10",88,90208.8,63146.16
SO - 0006640,Distributor,WARE-NMK1003,10-Mar-2020,14-Jul-2020,24-Jul-2020,30-Jul-2020,6,USD,25,15,104,32,8,0.05,"2,134.62","3,953.00",88,347864,187846.56
SO - 0006641,In-Store,WARE-NMK1003,10-Mar-2020,14-Jul-2020,18-Jul-2020,23-Jul-2020,5,USD,4,19,127,22,4,0.15,"2,021.73","2,847.50",88,250580,177912.24
SO - 0006642,Online,WARE-XYS1001,10-Mar-2020,14-Jul-2020,9-Aug-2020,19-Aug-2020,10,USD,19,27,34,21,3,0.1,"1,804.18","2,505.80",88,220510.4,158767.84
SO - 0006643,In-Store,WARE-NMK1003,10-Mar-2020,14-Jul-2020,11-Aug-2020,21-Aug-2020,10,USD,4,23,91,43,7,0.15,681.79,"1,065.30",88,93746.4,59997.52
SO - 0006644,Online,WARE-XYS1001,10-Mar-2020,14-Jul-2020,2-Aug-2020,3-Aug-2020,1,USD,19,18,7,47,3,0.075,"2,533.40","5,507.40",88,484651.2,222939.2
SO - 0006645,Distributor,WARE-UHY1004,10-Mar-2020,14-Jul-2020,24-Jul-2020,28-Jul-2020,4,USD,21,47,244,8,5,0.15,411.98,958.1,88,84312.8,36254.24
SO - 0006646,In-Store,WARE-PUJ1005,10-Mar-2020,15-Jul-2020,12-Aug-2020,20-Aug-2020,8,USD,7,47,295,21,5,0.05,906.11,"1,849.20",88,162729.6,79737.68
SO - 0006647,Online,WARE-NMK1003,10-Mar-2020,15-Jul-2020,30-Jul-2020,31-Jul-2020,1,USD,17,19,134,35,5,0.15,"3,455.59","6,170.70",88,543021.6,304091.92
SO - 0006648,In-Store,WARE-NBV1002,10-Mar-2020,15-Jul-2020,9-Aug-2020,10-Aug-2020,1,USD,3,31,66,13,7,0.05,"1,107.04","2,700.10",88,237608.8,97419.52
SO - 0006649,In-Store,WARE-MKL1006,10-Mar-2020,15-Jul-2020,31-Jul-2020,2-Aug-2020,2,USD,11,25,338,12,3,0.05,672.14,"1,018.40",88,89619.2,59148.32
SO - 0006650,Distributor,WARE-XYS1001,10-Mar-2020,15-Jul-2020,19-Jul-2020,23-Jul-2020,4,USD,22,21,27,35,3,0.05,"3,130.78","5,306.40",88,466963.2,275508.64
SO - 0006651,Wholesale,WARE-UHY1004,10-Mar-2020,15-Jul-2020,22-Jul-2020,24-Jul-2020,2,USD,26,27,243,16,4,0.05,"2,048.59","2,626.40",88,231123.2,180275.92
SO - 0006652,Online,WARE-NBV1002,10-Mar-2020,15-Jul-2020,11-Aug-2020,16-Aug-2020,5,USD,16,25,74,5,8,0.15,469,837.5,88,73700,41272
SO - 0006653,Distributor,WARE-NMK1003,10-Mar-2020,15-Jul-2020,19-Jul-2020,20-Jul-2020,1,USD,21,44,132,6,1,0.075,514.02,917.9,88,80775.2,45233.76
SO - 0006654,Online,WARE-NMK1003,10-Mar-2020,15-Jul-2020,9-Aug-2020,12-Aug-2020,3,USD,20,26,183,9,8,0.1,"2,261.92","2,827.40",88,248811.2,199048.96
SO - 0006655,In-Store,WARE-NMK1003,10-Mar-2020,16-Jul-2020,19-Jul-2020,24-Jul-2020,5,USD,3,49,155,4,4,0.1,618.68,"1,145.70",88,100821.6,54443.84
SO - 0006656,In-Store,WARE-XYS1001,10-Mar-2020,16-Jul-2020,27-Jul-2020,30-Jul-2020,3,USD,11,19,21,43,4,0.05,641.59,844.2,88,74289.6,56459.92
SO - 0006657,Online,WARE-UHY1004,10-Mar-2020,16-Jul-2020,12-Aug-2020,15-Aug-2020,3,USD,16,48,231,46,7,0.15,"2,919.99","3,792.20",88,333713.6,256959.12
SO - 0006658,Online,WARE-NMK1003,10-Mar-2020,16-Jul-2020,13-Aug-2020,14-Aug-2020,1,USD,15,11,157,13,8,0.05,"1,139.67","1,809.00",88,159192,100290.96
SO - 0006659,Wholesale,WARE-UHY1004,10-Mar-2020,16-Jul-2020,18-Jul-2020,22-Jul-2020,4,USD,26,9,244,14,2,0.3,"2,648.98","3,839.10",88,337840.8,233110.24
SO - 0006660,In-Store,WARE-NMK1003,10-Mar-2020,16-Jul-2020,21-Jul-2020,25-Jul-2020,4,USD,2,50,186,10,6,0.075,"2,980.96","6,083.60",88,535356.8,262324.48
SO - 0006661,In-Store,WARE-XYS1001,10-Mar-2020,16-Jul-2020,8-Aug-2020,15-Aug-2020,7,USD,8,35,3,19,4,0.1,"2,257.97","3,370.10",88,296568.8,198701.36
SO - 0006662,Online,WARE-NMK1003,10-Mar-2020,17-Jul-2020,31-Jul-2020,7-Aug-2020,7,USD,14,28,130,10,8,0.4,"3,272.88","5,741.90",88,505287.2,288013.44
SO - 0006663,In-Store,WARE-MKL1006,10-Mar-2020,17-Jul-2020,10-Aug-2020,15-Aug-2020,5,USD,5,36,354,1,2,0.05,646.42,964.8,88,84902.4,56884.96
SO - 0006664,Online,WARE-UHY1004,10-Mar-2020,17-Jul-2020,4-Aug-2020,13-Aug-2020,9,USD,12,50,230,24,4,0.4,586.12,723.6,88,63676.8,51578.56
SO - 0006665,In-Store,WARE-PUJ1005,10-Mar-2020,17-Jul-2020,7-Aug-2020,10-Aug-2020,3,USD,4,6,307,14,6,0.075,"1,338.66","2,974.80",88,261782.4,117802.08
SO - 0006666,In-Store,WARE-UHY1004,10-Mar-2020,17-Jul-2020,13-Aug-2020,19-Aug-2020,6,USD,11,15,204,19,8,0.075,"2,215.02","3,886.00",88,341968,194921.76
SO - 0006667,Online,WARE-NMK1003,10-Mar-2020,17-Jul-2020,5-Aug-2020,6-Aug-2020,1,USD,16,42,200,1,1,0.1,"1,078.16","1,996.60",88,175700.8,94878.08
SO - 0006668,In-Store,WARE-UHY1004,10-Mar-2020,17-Jul-2020,20-Jul-2020,25-Jul-2020,5,USD,10,47,207,5,8,0.075,87.23,207.7,88,18277.6,7676.24
SO - 0006669,In-Store,WARE-NBV1002,10-Mar-2020,17-Jul-2020,30-Jul-2020,9-Aug-2020,10,USD,10,31,85,1,6,0.05,347.86,790.6,88,69572.8,30611.68
SO - 0006670,Wholesale,WARE-MKL1006,10-Mar-2020,17-Jul-2020,23-Jul-2020,27-Jul-2020,4,USD,26,49,364,41,2,0.05,"2,951.69","5,366.70",88,472269.6,259748.72
SO - 0006671,In-Store,WARE-UHY1004,10-Mar-2020,17-Jul-2020,31-Jul-2020,3-Aug-2020,3,USD,7,23,220,47,4,0.05,458.28,"1,145.70",88,100821.6,40328.64
SO - 0006672,Online,WARE-UHY1004,10-Mar-2020,17-Jul-2020,21-Jul-2020,23-Jul-2020,2,USD,13,19,204,19,2,0.4,"2,403.16","3,939.60",88,346684.8,211478.08
SO - 0006673,Distributor,WARE-XYS1001,10-Mar-2020,17-Jul-2020,3-Aug-2020,8-Aug-2020,5,USD,24,32,16,36,2,0.4,"1,637.75","2,599.60",88,228764.8,144122
SO - 0006674,In-Store,WARE-NMK1003,10-Mar-2020,17-Jul-2020,11-Aug-2020,15-Aug-2020,4,USD,6,9,161,6,8,0.075,110.75,194.3,88,17098.4,9746
SO - 0006675,In-Store,WARE-PUJ1005,10-Mar-2020,18-Jul-2020,15-Aug-2020,16-Aug-2020,1,USD,11,18,317,8,3,0.05,505.45,"1,098.80",88,96694.4,44479.6
SO - 0006676,In-Store,WARE-NBV1002,10-Mar-2020,18-Jul-2020,7-Aug-2020,13-Aug-2020,6,USD,9,14,73,13,1,0.075,655.26,"1,092.10",88,96104.8,57662.88
SO - 0006677,Distributor,WARE-XYS1001,10-Mar-2020,18-Jul-2020,21-Jul-2020,30-Jul-2020,9,USD,21,18,18,7,5,0.1,699.41,958.1,88,84312.8,61548.08
SO - 0006678,In-Store,WARE-PUJ1005,10-Mar-2020,18-Jul-2020,7-Aug-2020,9-Aug-2020,2,USD,9,4,322,13,7,0.05,"1,286.40","2,010.00",88,176880,113203.2
SO - 0006679,In-Store,WARE-NMK1003,10-Mar-2020,18-Jul-2020,31-Jul-2020,7-Aug-2020,7,USD,2,34,167,3,4,0.1,"1,234.94","1,929.60",88,169804.8,108674.72
SO - 0006680,Online,WARE-MKL1006,10-Mar-2020,18-Jul-2020,31-Jul-2020,3-Aug-2020,3,USD,20,29,353,38,8,0.15,312.35,743.7,88,65445.6,27486.8
SO - 0006681,Online,WARE-NMK1003,10-Mar-2020,18-Jul-2020,23-Jul-2020,28-Jul-2020,5,USD,16,46,148,9,5,0.2,"4,754.32","5,942.90",88,522975.2,418380.16
SO - 0006682,In-Store,WARE-XYS1001,10-Mar-2020,18-Jul-2020,30-Jul-2020,5-Aug-2020,6,USD,7,7,50,17,6,0.05,"2,198.94","3,664.90",88,322511.2,193506.72
SO - 0006683,Online,WARE-MKL1006,10-Mar-2020,18-Jul-2020,7-Aug-2020,10-Aug-2020,3,USD,13,26,346,19,3,0.075,"3,219.82","3,879.30",88,341378.4,283344.16
SO - 0006684,In-Store,WARE-MKL1006,10-Mar-2020,18-Jul-2020,13-Aug-2020,18-Aug-2020,5,USD,5,12,347,14,8,0.4,720.38,"1,125.60",88,99052.8,63393.44
SO - 0006685,In-Store,WARE-NMK1003,10-Mar-2020,18-Jul-2020,11-Aug-2020,14-Aug-2020,3,USD,11,33,132,20,7,0.1,"1,171.43","1,889.40",88,166267.2,103085.84
SO - 0006686,In-Store,WARE-PUJ1005,10-Mar-2020,18-Jul-2020,21-Jul-2020,31-Jul-2020,10,USD,7,9,290,40,8,0.05,"1,221.01","1,822.40",88,160371.2,107448.88
SO - 0006687,In-Store,WARE-UHY1004,10-Mar-2020,19-Jul-2020,5-Aug-2020,12-Aug-2020,7,USD,5,1,249,25,5,0.075,804.8,"1,031.80",88,90798.4,70822.4
SO - 0006688,Wholesale,WARE-MKL1006,10-Mar-2020,19-Jul-2020,2-Aug-2020,4-Aug-2020,2,USD,26,10,335,16,3,0.075,86.43,201,88,17688,7605.84
SO - 0006689,Online,WARE-NBV1002,18-Jun-2020,19-Jul-2020,1-Aug-2020,5-Aug-2020,4,USD,13,34,74,13,5,0.05,"2,253.88","3,886.00",88,341968,198341.44
SO - 0006690,In-Store,WARE-NMK1003,10-Mar-2020,19-Jul-2020,4-Aug-2020,11-Aug-2020,7,USD,6,31,105,27,1,0.075,700.69,"1,112.20",88,97873.6,61660.72
SO - 0006691,Wholesale,WARE-NMK1003,10-Mar-2020,19-Jul-2020,1-Aug-2020,11-Aug-2020,10,USD,28,22,136,38,7,0.15,146.26,247.9,88,21815.2,12870.88
SO - 0006692,Distributor,WARE-NMK1003,10-Mar-2020,19-Jul-2020,15-Aug-2020,16-Aug-2020,1,USD,25,46,198,20,2,0.05,"2,711.49","3,819.00",88,336072,238611.12
SO - 0006693,Wholesale,WARE-NMK1003,10-Mar-2020,19-Jul-2020,30-Jul-2020,8-Aug-2020,9,USD,26,37,169,32,8,0.3,"3,229.07","3,986.50",88,350812,284158.16
SO - 0006694,In-Store,WARE-NMK1003,10-Mar-2020,19-Jul-2020,15-Aug-2020,25-Aug-2020,10,USD,8,50,127,35,6,0.05,"2,273.31","3,919.50",88,344916,200051.28
SO - 0006695,Online,WARE-MKL1006,10-Mar-2020,19-Jul-2020,4-Aug-2020,13-Aug-2020,9,USD,16,37,338,19,2,0.075,"3,062.44","3,926.20",88,345505.6,269494.72
SO - 0006696,Wholesale,WARE-MKL1006,10-Mar-2020,19-Jul-2020,1-Aug-2020,6-Aug-2020,5,USD,26,46,343,23,3,0.05,108.81,187.6,88,16508.8,9575.28
SO - 0006697,Distributor,WARE-NMK1003,10-Mar-2020,19-Jul-2020,5-Aug-2020,7-Aug-2020,2,USD,22,16,134,1,3,0.05,577.81,"1,313.20",88,115561.6,50847.28
SO - 0006698,Wholesale,WARE-UHY1004,10-Mar-2020,19-Jul-2020,5-Aug-2020,9-Aug-2020,4,USD,28,38,221,13,8,0.1,227.8,268,88,23584,20046.4
SO - 0006699,Distributor,WARE-NMK1003,10-Mar-2020,19-Jul-2020,29-Jul-2020,4-Aug-2020,6,USD,21,8,183,18,6,0.05,"1,383.28","1,869.30",88,164498.4,121728.64
SO - 0006700,Online,WARE-NMK1003,10-Mar-2020,19-Jul-2020,22-Jul-2020,25-Jul-2020,3,USD,17,36,152,1,1,0.1,794.49,"1,031.80",88,90798.4,69915.12
SO - 0006701,In-Store,WARE-NMK1003,10-Mar-2020,20-Jul-2020,28-Jul-2020,4-Aug-2020,7,USD,7,45,198,11,6,0.05,840.18,"1,273.00",88,112024,73935.84
SO - 0006702,In-Store,WARE-NMK1003,10-Mar-2020,20-Jul-2020,17-Aug-2020,25-Aug-2020,8,USD,9,12,179,19,6,0.15,601.39,911.2,88,80185.6,52922.32
SO - 0006703,Wholesale,WARE-PUJ1005,10-Mar-2020,20-Jul-2020,2-Aug-2020,11-Aug-2020,9,USD,25,14,317,42,8,0.075,"2,325.97","5,286.30",88,465194.4,204685.36
